rank,node,importance,in_degree,out_degree,pagerank,clustering,community
5664,2401,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5665,2404,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5666,2405,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5667,2418,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5668,2419,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5669,2424,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5670,2361,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5671,2351,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5672,448,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5673,2344,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5674,2288,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5675,2291,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5676,2292,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5677,2265,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5678,2300,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5679,2301,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5680,2302,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5681,2304,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,-1
5682,2308,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,2
5683,2310,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,2
5684,2311,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,2
5685,2312,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,2
5686,2313,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,2
5687,2315,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,2
5688,1561,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5689,2334,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5690,2335,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5691,2336,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5692,2337,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5693,2428,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5694,2438,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5695,2280,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5696,451,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5697,2477,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5698,2487,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5699,2489,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,3
5700,2491,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5701,2492,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5702,2494,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5703,2495,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5704,2505,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5705,2512,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,3
5706,2514,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,3
5707,2513,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,3
5708,2515,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,3
5709,441,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5710,2519,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5711,2355,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5712,2520,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5713,2530,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5714,2521,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5715,2522,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5716,443,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5717,2471,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5718,2463,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5719,2461,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5720,2439,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5721,2441,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5722,2442,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5723,2443,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5724,2445,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5725,2446,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5726,2094,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5727,2447,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5728,2448,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5729,2449,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5730,2450,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5731,2453,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5732,2454,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5733,2455,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5734,2465,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5735,2457,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5736,2466,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5737,2459,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5738,2460,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5739,2283,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,3
5740,2270,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,3
5741,1941,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5742,2024,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5743,2026,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5744,2027,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5745,2045,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5746,2030,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5747,2031,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5748,2032,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5749,2034,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5750,2035,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5751,2051,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5752,2056,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5753,2057,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5754,2058,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5755,2070,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5756,2077,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5757,2081,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5758,2082,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5759,2086,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5760,2087,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5761,2089,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5762,2025,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5763,2023,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5764,2100,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5765,2021,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5766,1958,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5767,1959,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5768,1960,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5769,1975,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5770,1978,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5771,1988,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5772,1989,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5773,1994,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5774,1996,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5775,2000,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5776,2002,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5777,2005,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5778,2008,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5779,2040,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5780,2013,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5781,2015,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5782,2017,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5783,2019,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5784,2020,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5785,2090,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5786,2126,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5787,2268,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,3
5788,2201,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5789,2204,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5790,2212,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5791,2213,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5792,2216,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5793,2218,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5794,2219,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5795,2221,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5796,2222,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5797,2228,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5798,2235,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5799,2238,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5800,2239,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5801,2243,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5802,2259,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5803,2260,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5804,2261,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5805,2262,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5806,2266,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5807,2267,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,3
5808,2203,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5809,2199,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5810,2131,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5811,2191,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5812,2132,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5813,2136,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5814,2138,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5815,2143,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5816,2146,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5817,2147,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5818,2148,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5819,2150,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5820,2155,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5821,2164,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5822,2167,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5823,2173,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5824,2175,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5825,2179,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5826,2180,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5827,2183,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5828,2187,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5829,2189,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5830,2190,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5831,2534,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5832,2526,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5833,2528,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5834,2890,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5835,2892,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5836,2893,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5837,2894,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5838,2895,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5839,382,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5840,2899,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5841,2916,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5842,2921,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5843,2929,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5844,2930,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5845,2938,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5846,2944,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5847,2945,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5848,2949,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5849,2952,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5850,2954,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5851,2957,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5852,2960,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5853,2961,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5854,2891,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5855,2464,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5856,375,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5857,2888,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5858,2846,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5859,2847,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5860,2848,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5861,2849,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5862,2850,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5863,2853,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5864,2857,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5865,2861,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5866,2868,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5867,2869,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5868,2870,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5869,2864,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5870,2876,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5871,2879,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5872,2881,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5873,2882,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5874,2884,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5875,2896,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5876,2887,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5877,2962,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5878,369,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5879,2536,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5880,3074,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5881,337,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5882,3078,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5883,3085,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5884,3091,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5885,3093,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5886,3097,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5887,3102,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5888,3111,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5889,3112,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5890,3113,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5891,3128,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5892,3131,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5893,3135,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5894,3133,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5895,3134,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5896,3143,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5897,3146,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5898,3149,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5899,3151,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5900,3076,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5901,3071,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5902,2971,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,3
5903,3066,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5904,2970,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,3
5905,2980,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5906,2982,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5907,2992,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5908,3008,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5909,3003,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5910,3011,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5911,3012,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5912,3013,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5913,3019,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5914,3022,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5915,355,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5916,3038,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5917,3042,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5918,3043,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5919,3048,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5920,3051,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5921,3052,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5922,3054,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5923,2835,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5924,2827,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5925,2826,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5926,2627,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5927,2631,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5928,2632,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5929,2633,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5930,1863,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5931,2634,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5932,2635,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5933,2636,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5934,2637,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5935,2639,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5936,2640,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5937,2641,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5938,2642,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5939,2644,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5940,2628,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5941,2648,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5942,2649,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5943,2656,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5944,2661,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5945,2664,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5946,411,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5947,2616,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5948,2824,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5949,413,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5950,2537,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5951,2538,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5952,2529,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5953,2540,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5954,1181,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5955,2543,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5956,2498,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5957,438,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5958,2556,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5959,437,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5960,436,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5961,418,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5962,2573,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5963,2581,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5964,2582,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5965,2584,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5966,2603,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5967,2606,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5968,2610,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5969,2668,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5970,2671,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5971,2673,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5972,2675,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5973,2759,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5974,2761,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5975,2766,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5976,2767,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5977,2771,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5978,2769,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5979,2772,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5980,2773,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5981,2776,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5982,2779,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5983,2782,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,1
5984,2783,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,1
5985,2784,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,1
5986,2786,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,3
5987,393,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5988,2803,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5989,2813,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5990,384,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5991,2823,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5992,2755,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5993,2753,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5994,2749,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
5995,2717,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5996,2682,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5997,2684,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5998,408,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
5999,401,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6000,397,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6001,2705,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
6002,2709,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6003,2716,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6004,2718,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6005,2748,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
6006,2722,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6007,2723,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6008,2725,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6009,2731,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6010,2729,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6011,2734,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6012,2739,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,1
6013,2741,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6014,468,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6015,1939,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6016,5729,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,3
6017,1176,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6018,1194,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6019,573,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6020,1205,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6021,1206,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6022,1208,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6023,1209,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6024,1213,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6025,571,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6026,1216,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6027,1219,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6028,1223,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6029,1224,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6030,1225,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6031,1226,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
